"","Unique_ID","Date","Time_Start","Latitude","Longitude","LGA_CODE22","LGA_NAME22","Habitat","Type_of_observation","Common_name","Scientific_name","Family","Genus","Species"
"2852",25049,"2014/01/22 00:00:00+00","1899/12/30 09:56:00+00",-37.918285,145.207368,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2853",25051,"2014/01/27 00:00:00+00","1899/12/30 07:55:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2854",25068,"2014/02/26 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2855",25069,"2014/02/26 00:00:00+00","1899/12/30 08:30:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2856",25070,"2014/02/26 00:00:00+00","1899/12/30 10:15:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2857",25081,"2014/03/26 00:00:00+00","1899/12/30 08:55:00+00",-37.913635,145.207912,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2858",25082,"2014/03/26 00:00:00+00","1899/12/30 09:45:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2859",25084,"2014/04/03 00:00:00+00","1899/12/30 20:00:00+00",-37.93215,145.262663,23670,"Knox","On Land","Frog census (AVW code)","Victorian Smooth Froglet","Geocrinia victoriana","Myobatrachidae","Geocrinia","victoriana"
"2860",25135,"2014/04/14 00:00:00+00","1899/12/30 19:00:00+00",-37.935632,145.2555,23670,"Knox","Near Water","Frog census (AVW code)","Southern Toadlet","Pseudophryne semimarmorata","Myobatrachidae","Pseudophryne","semimarmorata"
"2861",25133,"2014/04/14 00:00:00+00","1899/12/30 18:45:00+00",-37.93215,145.262663,23670,"Knox","On Land","Frog census (AVW code)","Victorian Smooth Froglet","Geocrinia victoriana","Myobatrachidae","Geocrinia","victoriana"
"2862",25134,"2014/04/14 00:00:00+00","1899/12/30 18:55:00+00",-37.937672,145.261881,23670,"Knox","Near Water","Frog census (AVW code)","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2863",25167,"2014/04/23 00:00:00+00","1899/12/30 08:50:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2864",25168,"2014/04/23 00:00:00+00","1899/12/30 09:45:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2865",25169,"2014/04/23 00:00:00+00","1899/12/30 10:25:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2866",25182,"2014/04/28 00:00:00+00","1899/12/30 07:55:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2867",25207,"2014/05/28 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2868",25208,"2014/05/28 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2869",25209,"2014/05/28 00:00:00+00","1899/12/30 09:04:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2870",25210,"2014/05/28 00:00:00+00","1899/12/30 09:04:00+00",-37.91596,145.208067,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2871",25211,"2014/05/28 00:00:00+00","1899/12/30 09:40:00+00",-37.918285,145.207368,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2872",25232,"2014/06/25 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2873",25233,"2014/06/25 00:00:00+00","1899/12/30 09:10:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2874",25234,"2014/06/25 00:00:00+00","1899/12/30 09:10:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2875",25235,"2014/06/25 00:00:00+00","1899/12/30 09:45:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2876",25236,"2014/06/25 00:00:00+00","1899/12/30 09:45:00+00",-37.918285,145.207368,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2877",25244,"2014/06/27 00:00:00+00","1899/12/30 07:55:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2878",25255,"2014/07/21 00:00:00+00","1899/12/30 08:15:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2879",25329,"2014/08/27 00:00:00+00","1899/12/30 08:00:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2880",25330,"2014/08/27 00:00:00+00","1899/12/30 08:00:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2881",25331,"2014/08/27 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2882",25332,"2014/08/27 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2883",25333,"2014/08/27 00:00:00+00","1899/12/30 08:40:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2884",25334,"2014/08/27 00:00:00+00","1899/12/30 08:40:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2885",25335,"2014/08/27 00:00:00+00","1899/12/30 08:44:00+00",-37.91596,145.208067,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2886",25336,"2014/08/27 00:00:00+00","1899/12/30 08:44:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2887",25337,"2014/08/27 00:00:00+00","1899/12/30 08:44:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2888",25338,"2014/08/27 00:00:00+00","1899/12/30 10:35:00+00",-37.918285,145.207368,23670,"Knox","On Land","Heard during bird survey","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"2889",25339,"2014/08/27 00:00:00+00","1899/12/30 10:35:00+00",-37.918285,145.207368,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2890",25340,"2014/08/27 00:00:00+00","1899/12/30 10:35:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2891",25341,"2014/08/27 00:00:00+00","1899/12/30 10:35:00+00",-37.918285,145.207368,23670,"Knox","On Land","Heard during bird survey","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"2892",25414,"2014/09/24 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2893",25415,"2014/09/24 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2894",25416,"2014/09/24 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2895",25417,"2014/09/24 00:00:00+00","1899/12/30 08:30:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2896",25418,"2014/09/24 00:00:00+00","1899/12/30 08:30:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2897",25419,"2014/09/24 00:00:00+00","1899/12/30 09:05:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2898",25420,"2014/09/24 00:00:00+00","1899/12/30 09:05:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2899",25421,"2014/09/24 00:00:00+00","1899/12/30 09:40:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2900",25424,"2014/09/26 00:00:00+00","1899/12/30 07:55:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2901",25425,"2014/09/26 00:00:00+00","1899/12/30 07:55:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2902",25482,"2014/10/22 00:00:00+00","1899/12/30 08:00:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2903",25483,"2014/10/22 00:00:00+00","1899/12/30 08:00:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2904",25484,"2014/10/22 00:00:00+00","1899/12/30 07:55:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2905",25485,"2014/10/22 00:00:00+00","1899/12/30 08:34:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2906",25486,"2014/10/22 00:00:00+00","1899/12/30 09:24:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2907",25487,"2014/10/22 00:00:00+00","1899/12/30 09:24:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2908",25488,"2014/10/22 00:00:00+00","1899/12/30 10:04:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2909",25489,"2014/10/22 00:00:00+00","1899/12/30 10:04:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2910",25593,"2014/11/26 00:00:00+00","1899/12/30 08:05:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2911",25594,"2014/11/26 00:00:00+00","1899/12/30 08:05:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2912",25595,"2014/11/26 00:00:00+00","1899/12/30 08:03:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2913",25596,"2014/11/26 00:00:00+00","1899/12/30 08:28:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2914",25597,"2014/11/26 00:00:00+00","1899/12/30 09:20:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2915",25598,"2014/11/26 00:00:00+00","1899/12/30 09:20:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2916",25599,"2014/11/26 00:00:00+00","1899/12/30 10:10:00+00",-37.918285,145.207368,23670,"Knox","On Land","Heard during bird survey","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"2917",25600,"2014/11/26 00:00:00+00","1899/12/30 10:10:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2918",25660,"2015/02/25 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2919",25661,"2015/02/25 00:00:00+00","1899/12/30 08:35:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2920",25662,"2015/02/25 00:00:00+00","1899/12/30 09:20:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2921",25663,"2015/02/25 00:00:00+00","1899/12/30 10:20:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2922",25677,"2015/03/25 00:00:00+00","1899/12/30 08:39:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2923",25680,"2015/03/30 00:00:00+00","1899/12/30 08:00:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2924",25702,"2015/04/22 00:00:00+00","1899/12/30 08:00:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2925",25703,"2015/04/22 00:00:00+00","1899/12/30 08:45:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2926",25704,"2015/04/22 00:00:00+00","1899/12/30 09:31:00+00",-37.91596,145.208067,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2927",25705,"2015/04/22 00:00:00+00","1899/12/30 10:23:00+00",-37.918285,145.207368,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2928",25727,"2015/04/30 00:00:00+00","1899/12/30 07:55:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2929",25743,"2015/05/25 00:00:00+00","1899/12/30 07:55:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2930",25744,"2015/05/27 00:00:00+00","1899/12/30 09:05:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2931",25745,"2015/05/27 00:00:00+00","1899/12/30 09:05:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2932",25746,"2015/05/27 00:00:00+00","1899/12/30 09:55:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2933",25764,"2015/06/24 00:00:00+00","1899/12/30 08:05:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2934",25765,"2015/06/24 00:00:00+00","1899/12/30 08:35:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2935",25766,"2015/06/24 00:00:00+00","1899/12/30 09:25:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2936",25767,"2015/06/24 00:00:00+00","1899/12/30 10:20:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2937",25768,"2015/06/24 00:00:00+00","1899/12/30 10:20:00+00",-37.918285,145.207368,23670,"Knox","On Land","Heard during bird survey","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2938",25770,"2015/06/26 00:00:00+00","1899/12/30 08:00:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2939",25797,"2015/07/29 00:00:00+00","1899/12/30 07:59:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2940",25798,"2015/07/29 00:00:00+00","1899/12/30 07:59:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2941",25799,"2015/07/29 00:00:00+00","1899/12/30 08:31:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2942",25800,"2015/07/29 00:00:00+00","1899/12/30 09:16:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2943",25801,"2015/07/29 00:00:00+00","1899/12/30 10:05:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2944",25865,"2015/08/26 00:00:00+00","1899/12/30 08:05:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2945",25930,"2015/09/23 00:00:00+00","1899/12/30 07:55:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2946",25931,"2015/09/23 00:00:00+00","1899/12/30 07:55:00+00",-37.911388,145.208482,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2947",25932,"2015/09/23 00:00:00+00","1899/12/30 08:28:00+00",-37.913635,145.207912,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2948",25933,"2015/09/23 00:00:00+00","1899/12/30 09:33:00+00",-37.91596,145.208067,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2949",25934,"2015/09/23 00:00:00+00","1899/12/30 10:13:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2950",25935,"2015/09/23 00:00:00+00","1899/12/30 10:13:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2951",25936,"2015/09/23 00:00:00+00","1899/12/30 10:13:00+00",-37.918285,145.207368,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2952",25938,"2015/09/25 00:00:00+00","1899/12/30 07:45:00+00",-37.90972,145.2611,23670,"Knox","Near Water","Heard during bird survey","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2953",26082,"2015/11/05 00:00:00+00","1899/12/30 17:00:00+00",-37.899355,145.278007,23670,"Knox","Near Water","Frog census (AVW code)","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2954",26083,"2015/11/05 00:00:00+00","1899/12/30 17:00:00+00",-37.899355,145.278007,23670,"Knox","Near Water","Frog census (AVW code)","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2955",26740,"2016/09/26 00:00:00+00","1899/12/30 14:24:00+00",-37.846741,145.310066,23670,"Knox","Near Water","Opportunistic recording","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2956",26987,"2016/10/11 00:00:00+00","1899/12/30 17:28:00+00",-37.891015,145.200894,23670,"Knox","Near Water","Opportunistic recording","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2957",26988,"2016/10/11 00:00:00+00","1899/12/30 17:35:00+00",-37.887881,145.197474,23670,"Knox","Near Water","Opportunistic recording","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2958",27195,"2016/10/22 00:00:00+00","1899/12/30 17:37:00+00",-37.88813,145.227388,23670,"Knox","Near Water","Opportunistic recording","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2959",27237,"2016/10/25 00:00:00+00","1899/12/30 07:03:00+00",-37.843961,145.314757,23670,"Knox","On Land","Opportunistic recording","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"2960",27238,"2016/10/25 00:00:00+00","1899/12/30 07:03:00+00",-37.843961,145.314757,23670,"Knox","On Land","Opportunistic recording","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"2961",27239,"2016/10/25 00:00:00+00","1899/12/30 07:03:00+00",-37.843961,145.314757,23670,"Knox","Near Water","Opportunistic recording","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2962",27338,"2016/10/27 00:00:00+00","1899/12/30 21:55:00+00",-37.868922,145.2919,23670,"Knox","On Land","Opportunistic recording","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2963",27456,"2016/11/03 00:00:00+00","1899/12/30 09:41:00+00",-37.842956,145.212655,23670,"Knox","On Land","Opportunistic recording","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"2964",27470,"2016/11/03 00:00:00+00","1899/12/30 21:38:00+00",-37.874754,145.301995,23670,"Knox","On Land","Opportunistic recording","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2965",27619,"2016/11/15 00:00:00+00","1899/12/30 07:32:00+00",-37.845691,145.306784,23670,"Knox","On Land","Opportunistic recording","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"2966",27620,"2016/11/15 00:00:00+00","1899/12/30 07:32:00+00",-37.845691,145.306784,23670,"Knox","Near Water","Opportunistic recording","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2967",27703,"2016/11/29 00:00:00+00","1899/12/30 20:38:00+00",-37.836795,145.259572,23670,"Knox","Near Water","Opportunistic recording","Striped Marsh Frog","Limnodynastes peronii","Myobatrachidae","Limnodynastes","peronii"
"2968",27704,"2016/11/29 00:00:00+00","1899/12/30 20:38:00+00",-37.836795,145.259572,23670,"Knox","Near Water","Opportunistic recording","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2969",27813,"2016/12/19 00:00:00+00","1899/12/30 19:05:00+00",-37.888152,145.227345,23670,"Knox","Near Water","Opportunistic recording","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
"2970",27872,"2017/01/09 00:00:00+00","1899/12/30 14:12:00+00",-37.837903,145.266209,23670,"Knox","On Land","Opportunistic recording","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"2971",27871,"2017/01/09 00:00:00+00","1899/12/30 14:07:00+00",-37.839426,145.266364,23670,"Knox","On Land","Opportunistic recording","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"2972",28819,"2017/02/22 00:00:00+00","1899/12/30 11:30:46+00",-37.887754,145.239746,23670,"Knox","On Land","Frog Census","Eastern Banjo Frog","Limnodynastes dumerilii","Myobatrachidae","Limnodynastes","dumerilii"
"2973",28820,"2017/02/22 00:00:00+00","1899/12/30 13:21:37+00",-37.837548,145.267566,23670,"Knox","On Land","Frog Census","Spotted Marsh Frog","Limnodynastes tasmaniensis","Myobatrachidae","Limnodynastes","tasmaniensis"
"2974",29075,"2017/04/25 00:00:00+00","1899/12/30 22:21:55+00",-37.863799,145.291712,23670,"Knox","On Land","Frog Census","Southern Brown Tree Frog","Litoria ewingii","Hylidae","Litoria","ewingii"
"2975",29079,"2017/04/26 00:00:00+00","1899/12/30 18:54:44+00",-37.954022,145.283507,23670,"Knox","Near Water","Frog Census","Eastern Common Froglet","Crinia signifera","Myobatrachidae","Crinia","signifera"
